,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit,Good_Cost,Order Year,Order Month,Order Day,Profit_Margin
209,3,0,1,8,-0.28492303442510586,2.3417663289957527,0.0,-0.053135888993919446,-0.29977750666488806,2024,12,337,0.31000000000000005
210,3,0,1,14,-0.22122099118661542,-1.253741929331373,0.0,-0.10662739918614914,-0.20495329485962796,2024,12,337,0.04000000000000001
211,2,1,2,0,-0.33545143093845753,-0.8043033970404823,0.2,-0.09458718822981413,-0.3393193208137584,2022,2,40,0.3125
212,3,1,1,10,-0.33083022477909096,-0.8043033970404823,0.2,-0.0844270329057192,-0.3384115698358274,2022,1,2,0.37500000000000006
213,3,1,0,4,0.3571678880513252,0.5440121998321898,0.5,-1.165343759177487,0.8997117455092619,2022,1,2,-0.54
214,3,1,2,13,-0.26776680655845747,-0.35486486474959156,0.4,-0.1850714824392474,-0.22425680095552647,2022,1,2,-0.23333333333333334
215,3,1,2,11,1.5374207319825999,2.3417663289957527,0.7,-4.179567284711509,3.5169883836327585,2022,1,2,-0.7999999999999999
216,3,1,2,0,-0.22508162383225291,-0.8043033970404823,0.2,-0.10321392851507927,-0.21077306792933925,2022,1,2,0.049999999999999996
217,3,0,1,14,-0.219504084731573,0.9934507321230805,0.0,-0.01109974048096554,-0.24363655813357116,2023,10,302,0.27999999999999997
218,3,0,2,13,0.11636132792605552,-0.35486486474959156,0.2,-0.02552289206835508,0.14251090416771875,2023,10,302,0.07500000000000001
219,0,0,1,8,-0.35986680348044414,-0.8043033970404823,0.2,-0.11458817971067528,-0.35843800881055016,2022,12,358,0.325
220,0,0,1,12,-0.3323963001997652,0.9934507321230805,0.2,-0.08720101144756663,-0.33900378657382957,2022,12,358,0.3625
221,0,0,1,3,-0.33709452646178784,0.09457366754129916,0.7,-0.1814317562084393,-0.30424527542806884,2022,12,358,-0.7
222,0,0,0,9,-0.25216702659965134,0.09457366754129916,0.2,-0.04086301901860831,-0.26793523631082844,2022,12,358,0.26250000000000007
223,0,0,2,11,0.4013549627793239,0.09457366754129916,0.7,-1.7615800943508046,1.2032734762399533,2022,12,358,-0.8
224,0,0,1,2,-0.325233430652747,-0.8043033970404823,0.2,-0.11073756622229981,-0.32088979735941187,2022,12,358,0.1
225,3,1,1,2,-0.3652967207176999,-1.253741929331373,0.0,-0.11820314589909696,-0.36304430037296326,2022,8,221,0.43999999999999995
226,3,1,0,16,0.6299474182917124,0.5440121998321898,0.0,0.4622533581229665,0.51616517130994,2022,8,221,0.21999999999999997
227,3,1,1,14,-0.3335580200814949,-1.253741929331373,0.0,-0.12139719136694899,-0.3257753131226366,2022,8,221,0.01
228,3,0,0,5,-0.109577143215641,-0.8043033970404823,0.2,-0.24303815684418664,-0.020621750277045353,2022,2,59,-0.175
229,3,0,0,5,0.2564737313412944,1.892327796704862,0.2,0.06481967224327992,0.2626197932624648,2022,2,59,0.1125
230,3,1,1,3,-0.33890449887420643,1.4428892644139713,0.7,-0.17540738175744655,-0.3088551979943937,2021,9,256,-0.6666666666666667
231,3,2,0,16,0.006421549726347584,-0.8043033970404823,0.45,-0.5579756504650478,0.24456063220711413,2024,4,99,-0.43636363636363634
232,3,2,0,16,0.6270022016578521,-0.35486486474959156,0.45,-1.1820900857763776,1.2121365752382762,2024,4,99,-0.39999999999999997
233,3,2,1,3,-0.36027757736127675,-0.8043033970404823,0.7,-0.1374989030692268,-0.3491593414145306,2024,4,99,-0.6666666666666666
234,3,2,0,9,0.04527177317446669,-0.35486486474959156,0.2,-0.12233551159393892,0.10324922197063793,2024,4,99,0.0
235,3,2,2,0,0.6227685028899741,-0.35486486474959156,0.2,-0.15531204597714734,0.7706798458516496,2024,4,99,-0.0125
236,3,1,1,12,-0.3518823861717608,-0.8043033970404823,0.0,-0.10204935272835107,-0.3547365634229387,2024,11,318,0.44999999999999996
237,2,0,1,12,-0.32723595332180583,0.5440121998321898,0.2,-0.08222424292789021,-0.3352816444639213,2023,6,156,0.3625
238,2,0,0,9,0.30458562213381063,0.5440121998321898,0.6,-1.6451976495997098,1.0442892437643339,2023,6,156,-0.85
239,2,0,0,9,-0.3500724137593423,-0.35486486474959156,0.6,-0.14229381334654756,-0.3355735771784239,2023,6,156,-0.4
240,2,0,2,13,-0.31750574701958406,-0.8043033970404823,0.2,-0.07454692219896067,-0.3275374393209962,2023,6,156,0.35
241,2,0,0,16,-0.0844541484805014,0.5440121998321898,0.5,-0.6368022336832885,0.17526292255186082,2023,6,156,-0.68
242,2,0,0,9,-0.3623378651073277,-0.35486486474959156,0.6,-0.13442011986765653,-0.3527997859364251,2023,6,156,-0.7000000000000001
243,2,0,1,2,-0.35694003957951204,-0.8043033970404823,0.2,-0.11719652210690301,-0.35401726154802615,2023,6,156,0.16249999999999998
244,2,2,0,5,2.843328664226373,1.4428892644139713,0.0,2.3559714109929826,2.2151293304243946,2021,6,152,0.29000000000000004
245,2,2,1,14,-0.10131031886388531,-0.8043033970404823,0.0,0.05559527576247977,-0.13827063422159833,2021,6,152,0.25
246,2,2,1,12,-0.2919992563566359,0.9934507321230805,0.0,-0.020136302157454666,-0.32181788195924854,2021,6,152,0.5
247,2,2,1,1,2.0432663020313173,0.5440121998321898,0.0,1.9953845102598762,1.4632517223676342,2021,6,152,0.33
248,2,2,1,12,-0.32723595332180583,0.09457366754129916,0.0,-0.0692226592913089,-0.34081093722069467,2021,6,152,0.4799999999999999
249,2,0,0,5,0.14715653230472323,-0.8043033970404823,0.2,-0.0022185694153155017,0.16744319252757187,2023,12,345,0.08750000000000001
250,3,0,1,12,-0.35661591331416753,-1.253741929331373,0.0,-0.10706667648986737,-0.357958534744007,2023,9,255,0.47000000000000003
251,3,0,2,0,5.002314462660156,4.139520458159316,0.0,2.5927324859568888,4.557215994632433,2023,9,255,0.19000000000000003
252,0,0,1,14,-0.23952931142216144,0.9934507321230805,0.0,-0.026017239121519025,-0.259949932508165,2023,12,345,0.28
253,0,0,1,7,0.21190476527095914,0.09457366754129916,0.0,0.572926478617572,-0.003894441456515022,2023,12,345,0.45
254,3,1,0,9,-0.34935997780977324,2.3417663289957527,0.6,-0.15858933641509174,-0.32783736024410465,2022,11,332,-0.7000000000000001
255,3,1,1,14,-0.23666031259822135,-0.8043033970404823,0.2,-0.20584686559060894,-0.18022615822078727,2022,11,332,-0.23750000000000002
256,3,1,1,14,-0.2823075601057421,0.5440121998321898,0.2,-0.10507178548862804,-0.27473102323201115,2022,11,332,0.07499999999999998
257,3,1,2,13,0.6707905368960583,0.9934507321230805,0.2,0.11967938822600221,0.7080662697472936,2022,11,332,0.08750000000000001
258,2,0,2,0,-0.3361414026914185,-0.35486486474959156,0.0,-0.0927694596008227,-0.3408730273875851,2024,12,337,0.33999999999999997
259,2,0,1,14,-0.013330897434000446,-0.35486486474959156,0.0,-0.093961783710915,0.024876725789008333,2024,12,337,0.029999999999999995
260,2,0,1,3,-0.34071447128662496,0.5440121998321898,0.2,-0.09615817022950612,-0.3446060625092286,2024,12,337,0.35
261,3,1,1,1,-0.3662209619495732,-0.8043033970404823,0.8,-0.14140074423150528,-0.3542245918713856,2024,6,161,-2.75
262,2,1,2,11,4.541175853032366,-0.35486486474959156,0.4,-2.299498845552947,6.116022858103753,2021,9,262,-0.16666666666666669
263,2,1,2,11,3.6746611880998086,1.4428892644139713,0.4,-1.198098733871065,4.6672065466765735,2021,9,262,-0.09999999999999999
264,3,0,2,13,0.1578366532063704,0.09457366754129916,0.2,0.00026768035811007947,0.17846982520669544,2023,6,158,0.08750000000000001
265,3,0,2,0,-0.24062042954312296,-0.8043033970404823,0.0,0.027744497050548975,-0.28404817926949505,2022,11,314,0.43999999999999995
266,3,1,1,2,-0.34633693878052096,-0.35486486474959156,0.2,-0.10214156254137648,-0.34842297382123294,2024,6,169,0.3375
267,3,0,1,8,-0.35669614258776766,0.9934507321230805,0.0,-0.12104457421158334,-0.3521048117877211,2023,1,22,0.04
268,3,1,1,14,-0.3091233925138442,-1.253741929331373,0.2,-0.1541034997703191,-0.28421956265412845,2024,12,345,-0.2
269,3,1,1,7,-0.27644119562010183,-0.35486486474959156,0.2,-0.030164119323966843,-0.29995016090089055,2024,12,345,0.375
270,2,1,1,14,0.7958455102420278,0.09457366754129916,0.0,0.7762559466950978,0.5703313983638656,2024,12,364,0.29
271,0,0,2,0,-0.03197618061866691,1.4428892644139713,0.0,0.2719860930961405,-0.15184913644988154,2022,7,211,0.44
272,0,0,0,9,-0.36035459746393284,-0.35486486474959156,0.0,-0.1124178339263182,-0.3599129225994925,2022,7,211,0.43999999999999995
273,0,0,1,3,-0.35130473540184004,-0.35486486474959156,0.2,-0.10485406787454031,-0.35289019793382703,2022,7,211,0.375
274,0,1,1,12,-0.3546743648930448,-0.8043033970404823,0.0,-0.10501543504733474,-0.3566341260672057,2024,9,261,0.45999999999999996
275,0,1,1,2,-0.3592313876335313,-1.253741929331373,0.0,-0.11569811264524027,-0.3572470395275047,2024,9,261,0.25999999999999995
276,3,1,1,12,-0.3501365971782224,-0.8043033970404823,0.2,-0.10493176317995985,-0.3515354703743628,2024,10,288,0.35000000000000003
277,3,1,1,12,-0.33966186321699154,0.09457366754129916,0.2,-0.0971178353206223,-0.34300696838650535,2024,10,288,0.325
278,3,1,1,14,-0.2730138010519049,0.9934507321230805,0.2,-0.0968446210598063,-0.26771447127299564,2024,10,288,0.09999999999999999
279,3,1,1,10,-0.32896890563156833,-0.35486486474959156,0.2,-0.08522106185121568,-0.33596790420323713,2024,10,288,0.35000000000000003
280,2,0,1,3,-0.36548927097434014,0.5440121998321898,0.8,-0.13698662633019681,-0.35527395200187384,2022,9,269,-1.65
281,2,0,2,13,1.4193232412432324,1.4428892644139713,0.2,1.483267857710827,0.9750859402107855,2022,9,269,0.33749999999999997
282,3,0,0,16,1.29808076297874,0.5440121998321898,0.2,0.09940347489519495,1.4264342504537302,2022,11,306,0.05
283,3,0,1,12,-0.14136077224506213,0.5440121998321898,0.2,0.08190922425732058,-0.19477631709584783,2022,9,269,0.3375
284,3,0,2,0,0.015952787430041103,0.5440121998321898,0.2,0.08240442510504958,-0.016995103570015373,2022,9,269,0.19999999999999998
285,3,0,1,12,-0.3189177822349461,0.9934507321230805,0.2,-0.07586176582913766,-0.3285759064397493,2022,9,269,0.35000000000000003
286,2,1,1,3,0.03883096708984954,1.4428892644139713,0.7,-0.8453799769521767,0.4034569943880698,2023,12,353,-0.6666666666666667
287,2,1,1,1,-0.056690006058446,-0.8043033970404823,0.2,-0.018531168375160688,-0.056260779871399165,2023,12,353,0.125
288,2,1,1,15,1.1739500308646442,0.5440121998321898,0.2,-0.9945485598984737,1.7512211961006003,2023,12,353,-0.2125
289,2,2,1,8,-0.3381856445827494,1.4428892644139713,0.2,-0.09380340481909824,-0.3427462623056436,2023,11,325,0.35000000000000003
290,2,2,1,10,-0.33914839586595075,1.892327796704862,0.2,-0.09568687562959852,-0.34303456401623444,2023,11,325,0.3375
291,2,2,2,0,0.041921398708925944,-0.8043033970404823,0.2,0.10988209559205353,0.0007013201945540783,2023,11,325,0.2125
292,2,2,0,4,-0.22927601025606686,-0.35486486474959156,0.5,-0.3302481488966532,-0.11896603882452626,2023,11,325,-0.56
293,0,1,0,9,0.11321634040093109,1.892327796704862,0.2,0.2143122702270134,0.036955804951945115,2021,12,360,0.2625
294,0,1,0,5,0.0007926638905635814,-0.35486486474959156,0.2,-0.036290949122765606,0.01633061343217904,2021,12,360,0.0875
295,0,1,0,9,-0.01846236177346374,-0.35486486474959156,0.2,-0.2272011214570743,0.0757345636287667,2021,12,360,-0.11249999999999999
296,0,1,1,3,-0.24270639065672595,0.5440121998321898,0.7,-0.390768522845657,-0.10842378206722672,2021,12,360,-0.8
297,0,1,1,8,-0.3246172698314982,-0.35486486474959156,0.2,-0.08263918708650451,-0.3321422784818447,2021,12,360,0.3375
298,3,1,1,12,-0.3168382394632311,0.5440121998321898,0.0,-0.05594444621565141,-0.334693421830222,2023,10,302,0.48
299,3,1,1,14,1.3681048729769196,1.892327796704862,0.0,-0.07612473455517306,1.5803111128271188,2023,10,302,0.01
300,3,1,1,12,-0.2775098495444553,-0.35486486474959156,0.0,-0.0057208347211505734,-0.31155448630236937,2023,10,302,0.48000000000000004
301,3,1,0,9,-0.2443109761287282,0.09457366754129916,0.0,0.039987911113365894,-0.29343069337739,2023,10,302,0.49000000000000005
302,3,1,1,3,-0.34591332821591236,-1.253741929331373,0.0,-0.09429348289943693,-0.3512813001005421,2023,10,302,0.4600000000000001
303,3,0,0,16,-0.01730224647720612,-0.35486486474959156,0.5,-0.683470644608921,0.2710887467861699,2024,11,325,-0.6
304,2,1,0,9,-0.32582391810644384,-0.8043033970404823,0.0,-0.06741944516992332,-0.33998016352569216,2022,5,124,0.48000000000000004
305,3,1,1,2,-0.3530376877116025,-0.35486486474959156,0.0,-0.11015357073980561,-0.3525971759181509,2021,12,364,0.29000000000000004
306,3,2,1,3,-0.2958502614894413,-0.35486486474959156,0.0,-0.03302518491144937,-0.3206937231481788,2021,6,152,0.46
307,3,2,1,2,0.09521930974695354,0.9934507321230805,0.0,0.23569470131412543,0.0074996488184749825,2021,6,152,0.29
308,0,0,1,2,-0.3609803857980138,-1.253741929331373,0.0,-0.11377664797659526,-0.3600430940897278,2024,4,107,0.41000000000000003
309,2,1,0,9,-0.3445398030518784,0.09457366754129916,0.2,-0.10698940808173034,-0.3443279276095905,2023,9,256,0.23750000000000002
310,2,1,0,5,0.3801423428394538,-0.8043033970404823,0.2,0.10183422802189229,0.38680266874616515,2023,9,256,0.11250000000000002
311,2,1,0,9,-0.3443857628465662,-1.253741929331373,0.2,-0.11502019976059058,-0.3407383171424601,2023,9,256,0.1125
312,2,1,1,10,-0.3587756853594826,-0.35486486474959156,0.2,-0.11364473671629503,-0.35760469341280954,2023,9,256,0.325
313,3,1,0,9,-0.22836139653702553,-0.35486486474959156,0.0,0.038358017288685466,-0.2746914452893734,2021,9,270,0.43
314,3,1,2,13,-0.08259443391845077,-0.8043033970404823,0.2,-0.027145955536515127,-0.08190656049990606,2021,8,221,0.125
315,3,1,1,12,-0.3438722954955255,-0.35486486474959156,0.2,-0.09909863871153829,-0.3469284526111673,2021,8,221,0.35000000000000003
316,0,1,1,2,-0.20975462340368717,0.09457366754129916,0.2,-0.0853047337185906,-0.2010477870521776,2021,12,362,0.08750000000000001
317,3,2,0,5,-0.1507925256494915,-1.253741929331373,0.1,-0.019210788848940476,-0.16244367966350992,2021,11,308,0.17777777777777778
318,3,2,2,11,6.036646303767544,-0.8043033970404823,0.0,8.398491557876747,3.258442750098448,2021,11,308,0.5
319,3,2,2,13,0.07394250638820336,0.9934507321230805,0.0,0.2192787932119092,-0.009592575895183603,2021,11,308,0.29
320,3,2,2,0,0.20882396116471474,0.09457366754129916,0.0,0.430923366558457,0.05301065184802412,2021,11,308,0.36
321,3,2,1,14,-0.2989150197409657,-1.253741929331373,0.0,-0.06653576779509658,-0.3099100046307495,2021,11,308,0.3
322,3,1,1,8,-0.3573379767765686,-0.8043033970404823,0.0,-0.10705258887954404,-0.35878150178059925,2021,9,262,0.5
323,3,1,1,3,0.03475852916190779,0.9934507321230805,0.2,0.2266274030332945,-0.057052338724154966,2023,4,114,0.325
324,3,1,2,0,-0.2083843074105972,-1.253741929331373,0.0,0.027063595884921597,-0.24728517241426706,2023,4,114,0.35
325,2,1,0,9,-0.3431662778878445,-1.253741929331373,0.2,-0.11806867325510158,-0.33806208570932395,2024,11,309,0.0625
326,0,0,2,13,0.09794389587841347,-0.35486486474959156,0.4,-0.4120971648751708,0.28607426303024625,2023,8,243,-0.2333333333333333
327,0,0,1,14,-0.28181976612225346,-0.8043033970404823,0.2,-0.10786796268916678,-0.2729899568563395,2023,8,243,0.0625
328,0,0,0,5,0.8935711838288544,0.09457366754129916,0.3,-1.2258718172775762,1.5323644323735852,2023,8,243,-0.32857142857142857
329,0,0,1,10,-0.20798316104259665,2.7912048612866434,0.2,0.022088108057092784,-0.24471532939574442,2023,8,243,0.3375
330,0,0,1,3,-0.30823124299141086,0.9934507321230805,0.7,-0.24055873742728145,-0.24644259795655155,2023,8,243,-0.7333333333333333
331,2,0,2,13,-0.23596713167431635,-0.8043033970404823,0.4,-0.21070324907661325,-0.17737654635086622,2023,4,116,-0.25
332,2,0,1,3,-0.3355733794343297,-0.8043033970404823,0.7,-0.1813156401475925,-0.30257356122711115,2023,4,116,-0.6666666666666667
333,2,0,1,3,-0.36097075828518177,-0.35486486474959156,0.7,-0.1369661352606356,-0.3501702129035545,2023,4,116,-0.7000000000000001
334,2,0,1,3,-0.36120181859315004,-1.253741929331373,0.2,-0.11548893297680303,-0.3595654355251405,2022,9,244,0.33749999999999997
335,2,0,2,6,1.1715495709985289,-0.8043033970404823,0.2,1.312015451442229,0.7675733404549744,2022,9,244,0.35
336,2,0,1,3,-0.3457721246943762,0.09457366754129916,0.2,-0.10316782360856655,-0.34734747046258024,2022,9,244,0.3125
337,3,1,1,3,-0.35645224559602334,-0.8043033970404823,0.2,-0.11040117116367011,-0.3563552649667852,2021,7,193,0.3625
338,3,1,0,16,0.7517386647876291,-0.35486486474959156,0.2,-0.1968666543554131,0.9342749086445719,2021,7,193,-0.025
339,2,0,1,8,-0.3608680648149736,0.09457366754129916,0.0,-0.1123836821437162,-0.3605084072410152,2022,6,173,0.47
340,2,1,1,2,-0.34017533056803223,0.09457366754129916,0.2,-0.11757133792095996,-0.33488949604145507,2021,4,103,0.0625
341,2,1,1,3,0.44946364440089626,2.7912048612866434,0.7,-1.8639739689481203,1.3012517595931326,2021,4,103,-0.7999999999999999
342,2,1,1,8,-0.3190974958078103,4.139520458159316,0.2,-0.07933670970889113,-0.3273014240667342,2021,4,103,0.325
343,2,1,2,13,-0.2534121849259251,3.6900819258684248,0.4,-0.08651199923357128,-0.24993054031415368,2021,4,103,0.11666666666666668
344,3,0,1,14,-0.2263396188423027,0.09457366754129916,0.2,-0.13181263126599385,-0.20003401076002425,2022,12,354,-0.025
345,3,0,2,13,-0.29184521615132364,-0.35486486474959156,0.2,-0.10185468756751967,-0.2868905291315927,2024,6,168,0.1
346,3,0,1,2,-0.35669614258776766,-0.35486486474959156,0.0,-0.10910340342479412,-0.35718313385865835,2024,7,191,0.41000000000000003
347,3,0,1,12,-0.329418189563729,-0.8043033970404823,0.0,-0.0730579044775135,-0.3416489729235206,2024,7,191,0.47000000000000003
348,3,0,1,2,-0.34803138103895537,-0.8043033970404823,0.0,-0.10463122749306226,-0.3492813431459645,2024,7,191,0.31999999999999995
349,0,2,2,0,-0.35793167340120946,-1.253741929331373,0.0,-0.11248016092956685,-0.3571450083175852,2023,9,245,0.34
350,0,2,1,12,-0.329418189563729,-0.8043033970404823,0.0,-0.0730579044775135,-0.3416489729235206,2023,9,245,0.47000000000000003
351,0,2,1,3,-0.3639360322374419,-1.253741929331373,0.2,-0.11778137138396225,-0.36168412630763147,2023,9,245,0.35
352,0,2,1,12,-0.29000957037135305,0.09457366754129916,0.0,-0.02378029736108804,-0.31801694706445577,2023,9,245,0.47000000000000003
353,0,2,1,3,6.619412492173107,0.09457366754129916,0.2,5.920094986860494,4.9718198161400995,2023,9,245,0.325
354,3,0,0,4,0.2548819825530681,0.9934507321230805,0.2,-0.14307759675726348,0.3492330343719477,2023,4,99,-0.012499999999999999
355,3,0,1,7,-0.35557293275736607,-0.8043033970404823,0.0,-0.10611512244711915,-0.35718313385865835,2023,4,99,0.46
356,3,0,1,2,-0.3414846723131861,0.09457366754129916,0.0,-0.09251075984761255,-0.34702866831913093,2023,4,99,0.41000000000000003
357,3,0,1,12,-0.31362906851922656,0.5440121998321898,0.0,-0.054783285607183416,-0.3315562344504924,2023,4,99,0.46
358,3,1,1,12,-0.31067663125074235,0.5440121998321898,0.2,-0.07398939434798303,-0.3200477675522831,2023,4,114,0.31249999999999994
359,0,1,1,1,0.6706878434258502,1.892327796704862,0.0,0.5967234407346453,0.5050735436607965,2024,3,69,0.26
360,0,1,1,10,-0.3356118894856578,-0.8043033970404823,0.0,-0.07991899760225524,-0.3457389357296865,2024,3,69,0.48000000000000004
361,3,0,1,10,-0.3356118894856578,-0.8043033970404823,0.0,-0.07991899760225524,-0.3457389357296865,2024,9,270,0.48000000000000004
362,3,0,0,5,0.41524746379591965,-0.35486486474959156,0.1,0.24851186532465597,0.3641433888350513,2024,9,270,0.17777777777777778
363,3,0,1,2,-0.35990531353177224,-0.8043033970404823,0.0,-0.11616428447775758,-0.3578112975353866,2024,9,270,0.26
364,3,0,0,9,-0.2932187413153576,1.892327796704862,0.0,-0.03382775180259637,-0.317374985572863,2024,9,270,0.44000000000000006
365,3,0,1,14,-0.028718872110502287,0.09457366754129916,0.0,-0.08614145239233958,0.004140243999347939,2021,9,267,0.04
366,1,1,1,3,-0.3316004258056521,0.09457366754129916,0.0,-0.07776743529832926,-0.3421151938257859,2023,10,295,0.45
367,1,1,1,15,-0.3570170596821681,-0.8043033970404823,0.0,-0.12170711879406212,-0.3521861462753437,2023,10,295,0.02
368,1,1,1,14,-0.20068229714498628,1.4428892644139713,0.0,0.0029212738662854633,-0.22830355481514292,2023,10,295,0.27999999999999997
369,1,1,0,4,1.306232057176512,0.09457366754129916,0.0,1.0363456774571473,1.0371957145223898,2023,10,295,0.25999999999999995
370,3,0,1,12,-0.32723595332180583,0.5440121998321898,0.2,-0.08222424292789021,-0.3352816444639213,2024,5,151,0.3625
371,3,0,1,14,-0.28310343449985526,-0.35486486474959156,0.2,-0.10237977122502542,-0.2767763677354853,2024,5,151,0.0875
